2025-04-06 01:50:02,1804.22
2025-04-06 01:55:02,1804.87
2025-04-06 02:00:02,1808.56
2025-04-06 02:05:02,1804.74
2025-04-06 02:10:02,1806.34
2025-04-06 02:15:02,1804.02
2025-04-06 02:20:01,1804.32
2025-04-06 02:25:03,1808.82
2025-04-06 02:30:01,1809.30
2025-04-06 02:35:02,1809.87
2025-04-06 02:40:03,1811.69
2025-04-06 02:45:02,1813.61
2025-04-06 02:50:02,1810.82
2025-04-06 02:55:01,1808.67
2025-04-06 03:00:01,1809.03
2025-04-06 03:05:02,1809.27
2025-04-06 03:10:01,1808.16
2025-04-06 03:15:01,1809.66
2025-04-06 03:20:01,1810.29
2025-04-06 03:25:02,1811.71
2025-04-06 03:30:01,1812.90
2025-04-06 03:35:01,1813.05
2025-04-06 03:40:02,1813.71
2025-04-06 03:45:01,1810.51
2025-04-06 03:50:01,1808.04
2025-04-06 03:55:01,1809.52
2025-04-06 04:00:02,1809.79
2025-04-06 04:05:01,1810.80
2025-04-06 04:10:01,1811.52
2025-04-06 04:15:02,1811.47
2025-04-06 04:20:01,1810.13
2025-04-06 04:25:01,1807.77
2025-04-06 04:30:01,1808.20
2025-04-06 04:35:02,1807.43
2025-04-06 04:40:01,1809.11
2025-04-06 04:45:01,1808.77
2025-04-06 04:50:01,1806.40
2025-04-06 04:55:02,1806.43
2025-04-06 05:00:01,1806.54
2025-04-06 05:05:01,1806.03
2025-04-06 05:10:01,1803.73
2025-04-06 05:15:02,1805.07
2025-04-06 05:20:01,1805.97
2025-04-06 05:25:01,1807.51
2025-04-06 05:30:02,1805.16
2025-04-06 05:35:01,1803.83
2025-04-06 05:40:01,1803.03
2025-04-06 05:45:02,1803.70
2025-04-06 05:50:01,1805.87
2025-04-06 05:55:01,1807.58
2025-04-06 06:00:01,1808.93
2025-04-06 06:05:02,1810.61
2025-04-06 06:10:01,1810.17
2025-04-06 06:15:01,1808.44
2025-04-06 06:20:02,1807.87
2025-04-06 06:25:01,1807.33
2025-04-06 06:30:01,1810.41
2025-04-06 06:35:02,1810.34
2025-04-06 06:40:01,1808.86
2025-04-06 06:45:01,1808.91
2025-04-06 06:50:02,1807.99
2025-04-06 06:55:01,1808.83
2025-04-06 07:00:01,1808.26
2025-04-06 07:05:01,1810.28
2025-04-06 07:10:02,1811.01
2025-04-06 07:15:01,1809.05
2025-04-06 07:20:02,1808.93
2025-04-06 07:25:01,1809.87
2025-04-06 07:30:01,1810.34
2025-04-06 07:35:02,1810.58
2025-04-06 07:40:01,1809.19
2025-04-06 07:45:01,1808.73
2025-04-06 07:50:01,1808.79
2025-04-06 07:55:02,1810.28
2025-04-06 08:00:01,1811.46
2025-04-06 08:05:01,1812.20
2025-04-06 08:10:02,1810.56
2025-04-06 08:15:01,1809.68
2025-04-06 08:20:01,1809.25
2025-04-06 08:25:01,1810.12
2025-04-06 08:30:02,1809.54
2025-04-06 08:35:01,1808.95
2025-04-06 08:40:01,1808.49
2025-04-06 08:45:02,1803.69
2025-04-06 08:50:01,1805.35
2025-04-06 08:55:01,1803.27
2025-04-06 09:00:02,1802.66
2025-04-06 09:05:01,1798.93
2025-04-06 09:10:02,1798.62
2025-04-06 09:15:01,1798.60
2025-04-06 09:20:01,1800.10
2025-04-06 09:25:02,1800.05
2025-04-06 09:30:01,1797.54
2025-04-06 09:35:01,1797.93
2025-04-06 09:40:01,1796.99
2025-04-06 09:45:02,1799.75
2025-04-06 09:50:01,1799.34
2025-04-06 09:55:01,1799.63
2025-04-06 10:00:02,1798.85
2025-04-06 10:05:01,1796.00
2025-04-06 10:10:01,1795.14
2025-04-06 10:15:02,1794.55
2025-04-06 10:20:01,1793.00
2025-04-06 10:25:01,1792.48
2025-04-06 10:30:01,1791.48
2025-04-06 10:35:02,1786.98
2025-04-06 10:40:01,1788.28
2025-04-06 10:45:01,1790.10
2025-04-06 10:50:02,1790.29
