date,open_price,close_price,volatility,evolution
2025-04-05,1778.15,1787.46,2.7450313239919124,0.523577875882234
2025-04-05,1778.15,1787.46,2.7450313239919124,0.523577875882234
2025-04-05,1778.15,1785.2,2.6671587686967086,0.3964794871073843
2025-04-05,1778.15,1784.66,2.575665495993727,0.3661108455417142
2025-04-05,1778.15,1784.66,2.575665495993727,0.3661108455417142
2025-04-05,1778.15,1784.66,2.575665495993727,0.3661108455417142
2025-04-05,1778.15,1787.46,2.661909543598461,0.523577875882234
2025-04-06,1791.33,1802.66,5.648025492504641,0.6324909424840848
